"","D1_rep1","D1_rep2","D2_rep1","D2_rep2","D3_rep1","D3_rep2","D4_rep1","D4_rep2","D5_rep1","D5_rep2","D6_rep1","D6_rep2","D7_rep1","D7_rep2","D8_rep1","D8_rep2","D9_rep1","D9_rep2","D10_rep1","D10_rep2","D11_rep1","D11_rep2","D12_rep1","D12_rep2","W1_rep1","W1_rep2","W2_rep1","W2_rep2","W3_rep1","W3_rep2","W4_rep1","W4_rep2","W5_rep1","W5_rep2","W6_rep1","W6_rep2","W7_rep1","W7_rep2","W8_rep1","W8_rep2","W9_rep1","W9_rep2","W10_rep1","W10_rep2","W11_rep1","W11_rep2","W12_rep1","W12_rep2","cluster$cut"
"Bra039999",7.29398655883442,7.41905004519535,8.28835856219366,8.26643050708146,8.35928395803136,8.49849422199517,8.28421798317836,8.43845088723681,7.97001958523667,8.18327807483,7.19511132978864,7.36758074445725,7.11747687672319,7.32193711170319,8.00263501903273,8.08386222229713,8.22203170248449,8.30170195297746,7.86302780863902,8.3708312332823,8.0621217119078,8.35067845658769,6.99924464160583,7.39994009827216,7.58408309045808,7.73686189673347,8.42246008615722,8.56633950366836,8.56373015175794,8.87312723850936,8.63387435541134,8.95229279195109,8.35359677029374,8.49440360922424,7.47596035391194,7.42949880323474,7.06172220349844,7.26279017897115,7.88435370684799,8.04238168697704,8.36057497610924,8.56184161992876,8.30026560701548,8.45953407913525,8.15794309243458,8.55463489440167,7.4914122054832,8.32131030881871,1
"Bra040120",5.13423737127345,5.34941835850941,6.57865195650286,6.5743271008212,6.77276982950692,7.20891712931367,6.65505123583287,6.84399640227223,6.16108551439855,6.48625742579437,5.40965908276539,5.60159847168255,4.91936868814072,5.32222381706026,6.32450461019781,6.28264551894869,6.72564573700983,6.76712507726907,6.17507743206016,6.78762835599699,6.39649347103909,6.59041488926223,5.4706409800576,5.79783010059369,5.82868996660236,5.73470420164274,6.65673946878325,6.81920832780139,7.13224779829844,7.2916311829009,6.95770569909247,7.24649359745829,6.63246308251532,6.76987750480361,5.6232581989027,5.78495671711428,5.09208901314658,4.98880282389123,6.3825704243252,6.53664198407287,6.80875829070283,7.02569327368077,6.72802933309922,6.97103765983029,6.47261773813468,6.707372937709,5.53754146591783,6.48831576343641,1
"Bra040197",6.28961686439326,6.34994729159243,7.3482855418512,7.17507543545906,7.54943814854111,7.66207016942339,7.34064237696623,7.47923056120634,7.12675608891593,7.09348623107611,6.30196253765125,6.18026723191276,5.98894821014359,6.27579301274218,7.26948204809477,6.77104041443678,7.45026274345028,7.10477695012063,6.96156545264594,7.24112514032733,7.17009530955415,7.21704648936604,6.26941659197126,6.20852701403913,6.77138382205966,6.63756677693468,7.4216777523326,7.34206577616871,7.68377363923325,7.9648029183319,7.63152631663734,7.75254790584714,7.54663212784929,7.14458687099379,6.57805713218154,6.36625401250456,6.09308052202392,6.05618031505779,7.2278565730605,6.9174317553901,7.49387145686398,7.41414399153752,7.26047736865342,7.28669636456141,7.13971505318654,7.40187787958152,6.43030032885396,7.16083953437027,1
"Bra040508,Bra040509",4.12147964190528,4.01889228379914,5.81541660070863,5.73409177063109,6.76655541021613,6.63696096851816,6.07788386443832,6.00518886810263,5.28958366816799,5.45183422150799,4.6244635704191,4.43465491307854,4.01997761896156,3.85295765086565,6.11351923421304,6.04131308232863,6.82526410782028,6.77158190466551,6.07623840358809,6.03499479273078,5.3034045026918,5.28127539318705,4.21360391085524,4.08800587129002,3.96003901290986,3.91427748664432,5.93356791739256,5.96886259480334,6.74022600474599,6.24330539129384,6.00468564992801,5.86967896821869,5.2402456279341,5.1219188752444,4.58464988292748,4.35707337272948,3.89923364654082,3.76806784561294,5.9614496943982,5.73306143294096,6.6912270570515,6.41983211981649,5.92328707156261,5.69498880860732,5.39006230892908,5.23248424606764,4.63397749424009,4.04140070265996,5
"Bra0009151",6.86573327085176,6.65962491696446,6.64479363691398,6.62178522579322,6.55512439117063,6.30705505200281,6.63203986766968,6.44188513137099,6.8253149960855,6.74581547770636,6.98101921055577,6.82850464980917,6.51528825673255,6.5475577927881,6.25684649476452,6.06724503662748,6.18548996861613,6.06617101263232,6.21666632592357,6.09096772394631,6.59921214693832,6.52249992988022,6.94542042531509,6.76140496101631,7.29948279127467,6.92576211367192,6.74133214878799,6.61187909207436,6.60243609431376,6.33708842987353,6.5579323338321,6.51469512049081,6.84446097972447,6.75139676947837,7.06984177275282,6.83342143550294,6.83157327060919,6.7561426350445,6.58127440986045,6.42119468071994,6.44714605855091,6.33033430598713,6.32906796891781,6.29218909204991,6.69810732640488,6.60448503070734,6.99107961636635,6.92865456990017,1
"Bra0011041",5.87246434684935,5.93471463445404,6.84459906850059,6.61251026646419,7.0801886259547,7.44256204328737,7.05236154860005,7.27319882001641,7.08664578994451,7.06035007569336,6.23749488580539,6.27218746175222,5.94817096498254,6.10041004240317,6.66987716048909,6.56478817471762,7.03976351406125,6.88944920536496,6.85192390294477,7.11276267597636,7.25985622723217,7.24539107732938,6.25451279089345,6.41805667131721,6.8369971089196,6.59082055675118,7.03416067983991,7.1635691746569,7.39958128053752,7.6437984808189,7.59648050259004,7.65912537622816,7.46125023497295,7.31463308917817,6.72538670942285,6.42028027320536,6.02976648105848,6.114375354576,6.75886278990726,6.50750448663559,7.05237241787404,7.24680709154705,7.23382096900116,7.20622318418939,7.17700087143214,7.44550325103498,6.65280196033473,7.1652386581251,2
"Bra0026651",7.51743318407169,7.59981616350697,7.73426929398646,7.75986155884623,7.85907503850493,8.13038007845021,7.74896431737671,7.85584646684785,7.53627830373116,7.558795688709,7.24303113530799,7.29687950828749,6.96912746057068,7.2645270481964,7.29178771384206,7.18912280365924,7.3594245330484,7.50147099238001,7.04183434495134,7.23164360526302,7.46169225468834,7.60832875704895,7.20427768490503,7.29853002142932,7.88190928904719,7.66014568240818,7.77809684732828,7.9942006728257,7.78811796836062,7.79105215827549,7.70995916113423,7.83778559614527,7.57856138994729,7.6750537430551,7.47269083924278,7.24554319917302,7.37724524143061,7.46385946464551,7.6836824202398,7.5454278748237,7.51729931793494,7.52105859127332,7.31420708628557,7.37225564844579,7.4297080125729,7.60484229507773,7.44412867206913,7.66725349770251,3
"Bra002799,tRNA-Ser1",3.70583417777637,3.70924651593434,4.70838039189783,4.71803276927783,4.59397517932056,4.62365619989018,4.39371135435985,4.41935685775859,4.14917805713085,4.11783631349298,3.80596308066532,3.69291813080855,4.02403593545551,3.98795747610041,4.7035658671696,4.78185801301928,4.74748407739153,4.73100397992225,4.52835877448283,4.59085348416184,4.36521659887015,4.3465527363753,3.75826053106734,3.73495885305097,4.05713830439354,3.72305609720844,4.9026476480567,4.65594138110988,4.79434827905334,4.88700366169719,4.79147028337068,4.685273013996,4.51715598865506,4.28871291663483,3.77191726253877,3.68295526882859,3.85458417862117,3.50406100130929,4.74043111012498,4.47138908536964,4.90920186428509,4.61179796318976,4.62617043162732,4.57038399353181,4.51689764498078,4.36453741500096,3.90972510949632,4.06030683786377,4
"Bra002973,Bra0029741",7.950340096304,7.81566508219623,7.92697196069114,7.91191923173247,7.79170339085276,8.11323166377448,7.95071335289587,7.97750890454014,8.09893743221286,8.1198489583368,7.86278611328787,8.02587041645545,7.39678457173436,7.64660190935928,7.23271830996572,7.16253231824146,7.26554003845611,7.26294987044459,6.94396819697603,7.18890528908969,7.72889326514201,7.98133894414432,7.86218479791422,7.81821786297042,8.19306204671554,8.15261441863992,8.13381009110603,8.33727400776806,8.0765270291849,8.15596674561818,8.00514731432199,8.31172107266988,8.17585390036435,8.50558530889763,8.1312756508554,8.2213696131546,7.95377158360755,8.07902070006606,7.75192560314388,7.95349806319688,7.68660557396852,7.85741499942408,7.49572713689388,7.53449743373817,7.90406254778525,8.17405181363078,8.15079827827842,8.31752115100171,5
"Bra003427,Bra0034281",4.95539650560247,4.84473714406068,5.32644027358696,5.15286890146009,5.46180683028884,5.40845033186906,5.26718744179142,5.17705670066002,5.02362352084289,4.96078969496992,4.70993022108854,4.58112825701866,4.97426314190005,4.83338095314641,5.31246188094915,5.11822681379295,5.51011060463027,5.26848679437487,5.10955697322608,5.14314440332231,5.48688488667621,5.26321097489013,4.84884824613899,4.87371478469959,5.48650522500409,5.18740354407795,5.60691594182521,5.52100989347541,5.70905623388692,5.58318809732443,5.58418985088808,5.42496574452299,5.46664017014115,5.37499076129568,4.98535469617264,5.06477509368866,5.02180394201819,5.08428116312667,5.32006220545604,5.42202102198653,5.47781330228769,5.42632179035534,5.55166673908727,5.26893212433408,5.51670543247946,5.425180648648,5.17149107824333,5.21091092084074,4
"Bra0037761",9.05594397100648,8.78715490604739,8.8023483371012,8.58774001889378,8.68895312386305,8.65873275855657,8.70023162211829,8.48685915005883,9.01098678621011,8.94160520367412,8.97812697187534,8.76451335990924,8.60437902031626,8.6156443488884,8.28251393953742,7.98787791518977,8.37012939871038,8.06814948056603,8.14660940409514,7.97249162755333,8.77648896252522,8.66819714750114,8.96328048003467,8.6922318943137,9.13715510361662,9.12744498665731,8.83547568810926,8.99664013404203,8.848068914276,8.7860800878769,8.81497332643614,8.99857632708558,9.04356323754294,9.19070621088471,9.19209057637622,8.99114766053009,9.05353495729083,8.96060148191618,8.7764165820084,8.74920908832271,8.56592080160617,8.75490419992611,8.54795487525393,8.76762500659493,8.82985907125216,8.88601049894686,9.01206299357526,9.16844899078547,5
"Bra004087,snoR741",4.59643428527711,4.60622308293127,5.91176107879674,5.73524325095573,5.70677917637176,6.24154467532735,5.54598380882405,5.69345907906493,5.04865034292242,5.16585969555097,4.1926676198763,4.3053504227309,4.49782310248988,4.68837061613961,5.64245032003514,5.61932203224878,5.90422877368286,5.75806594239965,5.22524021961624,5.77064407327233,5.24604698824269,5.4319404781269,4.16071047889359,4.39535076123204,5.02991662930829,5.08146319894421,6.0241024429017,6.30250549973937,6.21617351606003,6.83842237920264,6.16839934652547,6.75714328825291,5.54595910519472,5.98134807834857,4.54493044118034,5.07119632437083,4.34163000932991,4.59602870212736,5.6530829532504,6.14488253133923,6.09839218524451,6.60268698940862,5.85282535249212,6.1838001097309,5.27986126090461,6.15745001742032,4.87607486163387,5.70118861538851,4
"Bra0042251",6.47261773813468,6.74397267160055,7.81202965842252,7.71712802619924,8.119988981257,8.36683362456111,7.868822554775,7.98476591704573,7.5264679396504,7.60923784863564,6.58112373659163,6.54545876566671,6.41762639057455,6.47686768893309,7.84866675262866,7.62780379457813,7.99682370404913,7.87936269338524,7.41529389299594,7.88286921687253,7.7584497633649,7.80707150769546,6.41178212988094,6.68820833921242,7.16855178407485,7.17060611329509,8.02556593887528,8.52869633035568,8.5320324759653,9.14008331205854,8.33538142157004,8.91446287114086,8.04033356294389,8.35521893510061,6.84665628065244,7.41476133200026,6.51711818515321,6.85428246155817,7.82908844400489,8.11556391523799,8.17766868660239,8.66105478785744,8.01578299724093,8.45185399836077,7.84580991742608,8.31841627177727,6.83771622655949,8.02472413921832,4
"Bra0042441",6.99076203449486,6.71715545099401,6.88177472583234,6.59784101349143,6.57705866507039,6.28595144818502,6.56156442726312,6.34646054527126,6.57676095492641,6.28680538952774,6.81851826930831,6.56392534980529,6.70636477950913,6.55939085772977,6.44915029652761,6.04390002100157,6.30872673077719,5.99906419899739,6.18333564688072,5.85599966063762,6.37882197738428,6.34851040590974,6.71141230724125,6.35759598855251,7.26216063452344,6.85186145483176,6.83940537331974,6.80776706176642,6.68229237143083,6.46964018937395,6.57656143963901,6.71291212625268,6.77382494216579,6.75068689050694,6.90929308582382,6.83373766481582,7.04873751877881,6.91648858722803,6.79392188619053,6.75262818342112,6.55488963758404,6.57234097627313,6.39170071060328,6.30692385798668,6.54807898929336,6.58407256435402,6.91143992706909,6.681758461436,1
"Bra004247,Bra0042481",9.5465549622885,9.48630610399836,9.11297373935233,9.14738811268178,8.85267306953411,8.7140840641872,9.00003099506831,8.95684657193534,9.09895321814813,9.04218740433099,9.06959476811137,9.05290491201035,9.44569153259545,9.4269544832154,9.33908615194169,9.30919892954101,9.23588498954399,9.14733214111804,9.26103240514307,9.09210170199912,9.20502344382046,9.02972894155423,9.1591321445618,9.04259509409476,9.57150996216678,9.39531134129772,9.19804962743727,9.15669239458346,8.83906203162006,8.68161441239709,8.86039486693595,8.89518142210268,8.99818139663246,8.9439828436708,9.16238377535995,9.13292380035925,9.4022851654529,9.35415900402401,9.46675353791469,9.3020036782975,9.03600872369784,8.81770638913901,8.95493782792728,8.82548037055194,9.07455360246132,8.99602147234607,9.18620587562965,8.78668456745091,6
"Bra004795,Bra0047961",7.08014597862949,7.17752916868,6.46335107598022,6.3651658461819,6.4734800952801,6.58442289198628,6.3662452684584,6.42149767137338,6.64072213986068,6.93268720521781,6.91562845353018,7.1278396000753,7.37437876911687,7.08780225897709,6.59160761546218,6.65869706074217,6.44519698238171,6.43026519823179,6.21690878866991,6.1222689230364,6.35832592604552,6.50266952903396,6.57457839078565,6.75824986935423,7.2499951594918,6.99081875067088,6.32684470780611,6.61003264951467,6.21249930341105,6.37741010747641,6.14424219728131,6.01638711523024,6.3485670590425,6.49648152403008,6.43544357855057,6.9590514102285,6.78807227823651,7.0842662789887,6.68494493980309,6.73083012916904,6.25011457510104,6.21233976554982,6.42225150528155,6.27116045042055,6.49075141858794,6.49114439872627,6.62311331099054,6.38184400395392,6
"Bra0048061",4.87308477825788,5.2606542509196,6.30510230878179,6.06058137607268,6.16205088305959,6.22042282925322,6.16303573966792,6.17261752182185,6.17256352062253,5.96836958468282,5.41068708197025,5.3719665231742,4.88983368459698,5.00110414076571,6.15259920908169,6.13243700798181,6.26046043197964,6.02827961173125,5.68389852973142,6.30950000065823,6.20385108421244,6.15886614453742,5.07647786001568,5.28253247257496,5.49997660049114,5.35581973099685,6.3179027754488,6.57235916830764,6.66858719829358,6.78777199284617,6.50116204466701,6.65086506183914,6.30268826928233,6.37323058358799,5.36954325783164,5.43442807108808,4.82115915130146,4.9939052831528,5.95525234886603,6.07166614894957,6.50381460972662,6.57053882838992,6.26784475340861,6.26478974360623,6.17145504954811,6.4325352192959,5.62647126112802,6.16474404877326,4
"Bra0051341",9.93549068762452,10.0273807820945,9.78796131048188,9.68642173707444,9.83349259314202,10.1089556327048,9.92419492170947,9.93749152635746,10.0716232489432,10.1607664379593,9.82709336720061,9.87522408103084,9.45471055218622,9.65566845683882,9.25842941303371,9.11082779287443,9.25096867712183,9.3014184565468,9.00432722461064,9.08059637734727,9.83046608637537,9.90036570134676,9.74999676768052,9.65616025553599,10.7455230725634,10.3371312576603,10.1487434878473,10.4989389359829,10.0859105789028,10.2651696291415,9.98457511017214,10.2520977030374,10.1875623993409,10.5604665878172,10.1679951084633,10.1500010927543,10.0621001196868,10.2643839528947,10.1219867165847,10.0910253963932,9.69318549334518,9.87515034356421,9.48430733819016,9.60672721516596,10.0169893094907,10.3116007462029,10.0955684480329,10.2631048482078,5
"Bra0051751",6.31827706723922,6.42121151520351,6.88767148242432,6.64476480146784,6.91844586842552,6.87080855747058,6.97057760209468,6.88110172142877,6.78252651300703,6.77843200858259,6.39026355605208,6.08585163963143,5.77497150197107,5.98374152934956,6.27072328199059,5.98589201785543,6.43563192744713,6.38432097757483,6.28476581301107,6.37410746226678,6.76099266173057,6.92093636634965,6.57640271459117,6.48173324777377,6.97773784924282,6.77137061558556,7.04047603997742,7.1488019463064,7.07697588759495,7.06338429474321,7.16395151611196,7.26431122689197,7.1528628187291,6.96430620803576,6.77577486863729,6.47765466386556,6.31936503580131,6.22858784082087,6.55734115826132,6.32462701527507,6.7937398508555,6.78939018341555,6.60328806937257,6.85764515633358,6.69767653219972,6.99476072854958,6.75385854718547,7.3316962605275,7
"Bra0051801",6.51615228479121,6.59954245334118,7.83472385500364,7.72994017422714,8.08433006707028,8.22891967561431,7.78282789207489,7.9300690494448,7.6611723949441,7.73315771933911,6.70341913407205,6.65799720519997,6.5659763817834,6.50844608393517,7.791931252823,7.26539001069904,7.96409823200779,7.69866299988588,7.58432366618497,7.97026698016725,7.74137934338611,7.65592421308382,6.65846857381105,6.81281907378165,7.19113819652928,7.00810362891514,7.96897775980763,8.22608459879414,8.13959739512283,8.81378439720245,8.20445865855584,8.58349651900033,7.86521362150549,7.98379738235276,6.78295890681757,7.23813719490864,6.4383593950187,6.89303450896167,7.63274079523568,7.678529719075,7.8413756450305,8.29082984682365,7.83362383024816,8.09014418507695,7.59461572645989,8.06248333357746,6.7597683696621,7.72812459507825,4
"Bra0053711",3.97386838476023,3.92305407548919,5.15292161738779,4.84222964230909,5.06316638925811,4.8995333590248,4.95900966564743,5.02601654287218,4.28344770837798,4.21979581117292,4.11475846530125,4.03311460627919,3.89409987425165,4.06325269239638,5.09335734629474,4.62353329953836,5.35269497501448,4.8748018830513,4.94935750329925,5.13827384836248,4.77350057717502,4.60226088725122,3.9496376455124,3.89445886343274,4.11981265387971,4.23298302500483,4.91719781168137,5.06196192181954,5.25410268119416,5.40735954987539,5.28048498615325,5.295326302319,4.80091542659953,4.64554027426848,3.8743248411981,4.22948025491412,3.82386142972265,3.95955688761135,4.78710330693998,4.74201699330059,5.17495363756627,5.30027018363628,5.14148183911097,5.33395319723746,4.64363688346081,4.67039282258885,4.41422349951238,4.5656093607271,4
